area_name,area_code,date,new_cases,total_cases
Greenwich,E09000011,2021-05-21,13,22632
Hackney and City of London,E09000012,2021-05-21,4,21813
Hammersmith and Fulham,E09000013,2021-05-21,6,13157
Haringey,E09000014,2021-05-21,7,20969
Harrow,E09000015,2021-05-21,4,21080
Havering,E09000016,2021-05-21,4,26982
Hillingdon,E09000017,2021-05-21,23,26991
Hounslow,E09000018,2021-05-21,17,25355
Islington,E09000019,2021-05-21,0,15118
Kensington and Chelsea,E09000020,2021-05-21,3,9162
Kingston upon Thames,E09000021,2021-05-21,7,12423
Lambeth,E09000022,2021-05-21,26,24524
Lewisham,E09000023,2021-05-21,1,21830
Merton,E09000024,2021-05-21,3,16362
Newham,E09000025,2021-05-21,8,35771
Redbridge,E09000026,2021-05-21,13,33115
Richmond upon Thames,E09000027,2021-05-21,4,10970
Southwark,E09000028,2021-05-21,5,22588
Sutton,E09000029,2021-05-21,3,16031
Tower Hamlets,E09000030,2021-05-21,6,29084
Waltham Forest,E09000031,2021-05-21,7,25064
Wandsworth,E09000032,2021-05-21,8,22416
Westminster,E09000033,2021-05-21,8,14443
Barking and Dagenham,E09000002,2021-05-22,1,23712
Barnet,E09000003,2021-05-22,2,30679
Bexley,E09000004,2021-05-22,4,22511
Brent,E09000005,2021-05-22,18,28913
Bromley,E09000006,2021-05-22,7,24559
Camden,E09000007,2021-05-22,3,14240
Croydon,E09000008,2021-05-22,12,31259
Ealing,E09000009,2021-05-22,10,31627
Enfield,E09000010,2021-05-22,7,29956
Greenwich,E09000011,2021-05-22,6,22638
Hackney and City of London,E09000012,2021-05-22,3,21816
Hammersmith and Fulham,E09000013,2021-05-22,7,13164
Haringey,E09000014,2021-05-22,4,20973
Harrow,E09000015,2021-05-22,7,21087
Havering,E09000016,2021-05-22,5,26987
Hillingdon,E09000017,2021-05-22,27,27018
Hounslow,E09000018,2021-05-22,19,25374
Islington,E09000019,2021-05-22,5,15123
Kensington and Chelsea,E09000020,2021-05-22,5,9167
Kingston upon Thames,E09000021,2021-05-22,13,12436
Lambeth,E09000022,2021-05-22,16,24540
Lewisham,E09000023,2021-05-22,4,21834
Merton,E09000024,2021-05-22,4,16366
Newham,E09000025,2021-05-22,10,35781
Redbridge,E09000026,2021-05-22,6,33121
Richmond upon Thames,E09000027,2021-05-22,3,10973
Southwark,E09000028,2021-05-22,6,22594
Sutton,E09000029,2021-05-22,3,16034
Tower Hamlets,E09000030,2021-05-22,5,29089
Waltham Forest,E09000031,2021-05-22,4,25068
Wandsworth,E09000032,2021-05-22,4,22420
Westminster,E09000033,2021-05-22,4,14447
Barking and Dagenham,E09000002,2021-05-23,4,23716
Barnet,E09000003,2021-05-23,5,30684
Bexley,E09000004,2021-05-23,3,22514
Brent,E09000005,2021-05-23,9,28922
Bromley,E09000006,2021-05-23,12,24571
Camden,E09000007,2021-05-23,3,14243
Croydon,E09000008,2021-05-23,15,31274
Ealing,E09000009,2021-05-23,17,31644
Enfield,E09000010,2021-05-23,3,29959
Greenwich,E09000011,2021-05-23,12,22650
Hackney and City of London,E09000012,2021-05-23,8,21824
Hammersmith and Fulham,E09000013,2021-05-23,2,13166
Haringey,E09000014,2021-05-23,6,20979
Harrow,E09000015,2021-05-23,6,21093
Havering,E09000016,2021-05-23,6,26993
Hillingdon,E09000017,2021-05-23,18,27036
Hounslow,E09000018,2021-05-23,15,25389
Islington,E09000019,2021-05-23,1,15124
Kensington and Chelsea,E09000020,2021-05-23,4,9171
Kingston upon Thames,E09000021,2021-05-23,18,12454
Lambeth,E09000022,2021-05-23,21,24561
Lewisham,E09000023,2021-05-23,6,21840
Merton,E09000024,2021-05-23,7,16373
Newham,E09000025,2021-05-23,12,35793
Redbridge,E09000026,2021-05-23,4,33125
Richmond upon Thames,E09000027,2021-05-23,9,10982
Southwark,E09000028,2021-05-23,7,22601
Sutton,E09000029,2021-05-23,5,16039
Tower Hamlets,E09000030,2021-05-23,9,29098
Waltham Forest,E09000031,2021-05-23,6,25074
Wandsworth,E09000032,2021-05-23,7,22427
Westminster,E09000033,2021-05-23,7,14454
Barking and Dagenham,E09000002,2021-05-24,4,23720
Barnet,E09000003,2021-05-24,6,30690
Bexley,E09000004,2021-05-24,11,22525
Brent,E09000005,2021-05-24,16,28938
Bromley,E09000006,2021-05-24,17,24588
Camden,E09000007,2021-05-24,2,14245
Croydon,E09000008,2021-05-24,25,31299
Ealing,E09000009,2021-05-24,27,31671
Enfield,E09000010,2021-05-24,3,29962
Greenwich,E09000011,2021-05-24,11,22661
Hackney and City of London,E09000012,2021-05-24,9,21833
Hammersmith and Fulham,E09000013,2021-05-24,9,13175
Haringey,E09000014,2021-05-24,13,20992
Harrow,E09000015,2021-05-24,12,21105
Havering,E09000016,2021-05-24,5,26998
Hillingdon,E09000017,2021-05-24,23,27059
Hounslow,E09000018,2021-05-24,19,25408
Islington,E09000019,2021-05-24,5,15129
Kensington and Chelsea,E09000020,2021-05-24,4,9175
Kingston upon Thames,E09000021,2021-05-24,19,12473
Lambeth,E09000022,2021-05-24,30,24591
Lewisham,E09000023,2021-05-24,5,21845
Merton,E09000024,2021-05-24,8,16381
Newham,E09000025,2021-05-24,10,35803
Redbridge,E09000026,2021-05-24,5,33130
Richmond upon Thames,E09000027,2021-05-24,4,10986
Southwark,E09000028,2021-05-24,13,22614
Sutton,E09000029,2021-05-24,5,16044
Tower Hamlets,E09000030,2021-05-24,8,29106
Waltham Forest,E09000031,2021-05-24,12,25086
Wandsworth,E09000032,2021-05-24,11,22438
Westminster,E09000033,2021-05-24,5,14459
Barking and Dagenham,E09000002,2021-05-25,9,23729
Barnet,E09000003,2021-05-25,8,30698
Bexley,E09000004,2021-05-25,6,22531
Brent,E09000005,2021-05-25,10,28948
Bromley,E09000006,2021-05-25,13,24601
Camden,E09000007,2021-05-25,5,14250
Croydon,E09000008,2021-05-25,26,31325
Ealing,E09000009,2021-05-25,27,31698
Enfield,E09000010,2021-05-25,9,29971
Greenwich,E09000011,2021-05-25,14,22675
Hackney and City of London,E09000012,2021-05-25,12,21845
Hammersmith and Fulham,E09000013,2021-05-25,10,13185
Haringey,E09000014,2021-05-25,2,20994
Harrow,E09000015,2021-05-25,15,21120
Havering,E09000016,2021-05-25,6,27004
Hillingdon,E09000017,2021-05-25,12,27071
Hounslow,E09000018,2021-05-25,35,25443
Islington,E09000019,2021-05-25,14,15143
Kensington and Chelsea,E09000020,2021-05-25,5,9180
Kingston upon Thames,E09000021,2021-05-25,17,12490
Lambeth,E09000022,2021-05-25,33,24624
Lewisham,E09000023,2021-05-25,11,21856
Merton,E09000024,2021-05-25,12,16393
Newham,E09000025,2021-05-25,10,35813
Redbridge,E09000026,2021-05-25,3,33133
Richmond upon Thames,E09000027,2021-05-25,3,10989
Southwark,E09000028,2021-05-25,15,22629
Sutton,E09000029,2021-05-25,7,16051
Tower Hamlets,E09000030,2021-05-25,12,29118
Waltham Forest,E09000031,2021-05-25,16,25102
Wandsworth,E09000032,2021-05-25,8,22446
Westminster,E09000033,2021-05-25,15,14474
Barking and Dagenham,E09000002,2021-05-26,7,23736
Barnet,E09000003,2021-05-26,11,30709
Bexley,E09000004,2021-05-26,13,22544
Brent,E09000005,2021-05-26,21,28969
Bromley,E09000006,2021-05-26,21,24622
Camden,E09000007,2021-05-26,5,14255
Croydon,E09000008,2021-05-26,36,31361
Ealing,E09000009,2021-05-26,25,31723
Enfield,E09000010,2021-05-26,10,29981
Greenwich,E09000011,2021-05-26,22,22697
Hackney and City of London,E09000012,2021-05-26,9,21854
Hammersmith and Fulham,E09000013,2021-05-26,10,13195
Haringey,E09000014,2021-05-26,14,21008
Harrow,E09000015,2021-05-26,13,21133
Havering,E09000016,2021-05-26,6,27010
Hillingdon,E09000017,2021-05-26,21,27092
Hounslow,E09000018,2021-05-26,23,25466
Islington,E09000019,2021-05-26,7,15150
Kensington and Chelsea,E09000020,2021-05-26,10,9190
Kingston upon Thames,E09000021,2021-05-26,23,12513
Lambeth,E09000022,2021-05-26,21,24645
Lewisham,E09000023,2021-05-26,21,21877
Merton,E09000024,2021-05-26,17,16410
Newham,E09000025,2021-05-26,13,35826
Redbridge,E09000026,2021-05-26,7,33140
Richmond upon Thames,E09000027,2021-05-26,10,10999
Southwark,E09000028,2021-05-26,16,22645
Sutton,E09000029,2021-05-26,11,16062
Tower Hamlets,E09000030,2021-05-26,12,29130
Waltham Forest,E09000031,2021-05-26,12,25114
Wandsworth,E09000032,2021-05-26,12,22458
Westminster,E09000033,2021-05-26,13,14487
Barking and Dagenham,E09000002,2021-05-27,8,23744
Barnet,E09000003,2021-05-27,8,30717
Bexley,E09000004,2021-05-27,2,22546
Brent,E09000005,2021-05-27,24,28993
Bromley,E09000006,2021-05-27,24,24646
Camden,E09000007,2021-05-27,5,14260
Croydon,E09000008,2021-05-27,31,31392
Ealing,E09000009,2021-05-27,17,31740
Enfield,E09000010,2021-05-27,7,29988
Greenwich,E09000011,2021-05-27,12,22709
Hackney and City of London,E09000012,2021-05-27,9,21863
Hammersmith and Fulham,E09000013,2021-05-27,10,13205
Haringey,E09000014,2021-05-27,9,21017
Harrow,E09000015,2021-05-27,15,21148
Havering,E09000016,2021-05-27,9,27019
Hillingdon,E09000017,2021-05-27,25,27117
Hounslow,E09000018,2021-05-27,30,25496
Islington,E09000019,2021-05-27,15,15165
Kensington and Chelsea,E09000020,2021-05-27,15,9205
Kingston upon Thames,E09000021,2021-05-27,28,12541
